,Unnamed: 0,online_order,book_table,rate,votes,rest_type,cost,type,city
3059,3059,Yes,No,3,23,Quick Bites,400,Delivery,Basavanagudi
2141,2141,Yes,No,3,81,Quick Bites,200,Dine-out,Bannerghatta Road
3118,3118,No,No,3,7,Casual Dining,600,Delivery,Basavanagudi
4724,4724,No,No,4,18,Quick Bites,100,Dine-out,Bellandur
4045,4045,Yes,No,4,55,Delivery,600,Delivery,Bellandur
3356,3356,No,No,4,124,Quick Bites,300,Dine-out,Basavanagudi
2744,2744,Yes,No,3,8,Sweet Shop,100,Delivery,Basavanagudi
3506,3506,Yes,No,4,59,Casual Dining,750,Dine-out,Basavanagudi
1679,1679,Yes,No,5,0,Quick Bites,400,Delivery,Bannerghatta Road
4249,4249,No,No,4,32,Quick Bites,100,Delivery,Bellandur
3147,3147,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
2294,2294,No,No,4,177,Quick Bites,400,Dine-out,Bannerghatta Road
580,580,Yes,No,4,105,Casual Dining,700,Dine-out,Banashankari
1470,1470,Yes,No,3,19,Beverage Shop,150,Delivery,Bannerghatta Road
4070,4070,Yes,No,3,95,Casual Dining,500,Delivery,Bellandur
3343,3343,Yes,No,4,449,Quick Bites,100,Dine-out,Basavanagudi
4583,4583,Yes,No,3,182,Casual Dining,800,Dine-out,Bellandur
3672,3672,No,No,5,0,Quick Bites,350,Dine-out,Basavanagudi
559,559,Yes,Yes,4,775,Casual Dining,800,Dine-out,Banashankari
2849,2849,Yes,Yes,4,349,Casual Dining,1200,Delivery,Basavanagudi
512,512,Yes,No,4,54,Other Rest Type,400,Desserts,Banashankari
1081,1081,Yes,Yes,4,551,Casual Dining,600,Delivery,Bannerghatta Road
1664,1664,Yes,No,4,43,Casual Dining,600,Delivery,Bannerghatta Road
1012,1012,Yes,No,4,11,Quick Bites,200,Delivery,Bannerghatta Road
1931,1931,Yes,No,4,41,Dessert Parlor,150,Desserts,Bannerghatta Road
1150,1150,Yes,No,4,30,Casual Dining,800,Delivery,Bannerghatta Road
2838,2838,Yes,No,4,519,Casual Dining,900,Delivery,Basavanagudi
116,116,No,No,5,0,"Takeaway, Delivery",150,Delivery,Banashankari
740,740,No,No,4,22,Quick Bites,300,Dine-out,Banashankari
4805,4805,No,Yes,4,1496,Pub,1900,Dine-out,Bellandur
3675,3675,No,No,3,5,Quick Bites,350,Dine-out,Basavanagudi
830,830,No,No,4,55,Other Rest Type,300,Dine-out,Banashankari
119,119,No,No,3,30,Bar,1000,Delivery,Banashankari
4778,4778,No,No,5,0,Quick Bites,300,Dine-out,Bellandur
4832,4832,Yes,No,4,16,Casual Dining,600,Dine-out,Bellandur
635,635,No,No,4,21,Quick Bites,450,Dine-out,Banashankari
4465,4465,Yes,No,4,39,Other Rest Type,500,Delivery,Bellandur
4364,4364,Yes,No,3,4,Casual Dining,600,Delivery,Bellandur
4142,4142,Yes,No,4,793,Other Rest Type,1700,Delivery,Bellandur
991,991,Yes,No,4,952,Quick Bites,400,Delivery,Bannerghatta Road
876,876,No,Yes,4,165,Casual Dining,1000,Buffet,Bannerghatta Road
4,4,No,No,4,166,Casual Dining,600,Buffet,Banashankari
3051,3051,Yes,No,4,40,Casual Dining,600,Delivery,Basavanagudi
3124,3124,No,No,5,0,Delivery,500,Delivery,Basavanagudi
2660,2660,Yes,No,4,15,Bakery,400,Delivery,Basavanagudi
2491,2491,Yes,No,4,74,Casual Dining,1000,Buffet,Basavanagudi
3854,3854,Yes,No,4,87,Delivery,300,Delivery,Bellandur
1715,1715,No,No,4,10,Quick Bites,400,Delivery,Bannerghatta Road
1148,1148,Yes,Yes,4,756,Casual Dining,1000,Delivery,Bannerghatta Road
3261,3261,No,No,4,66,Bakery,300,Desserts,Basavanagudi
574,574,Yes,No,4,135,Casual Dining,800,Dine-out,Banashankari
3769,3769,No,No,4,1225,Casual Dining,1100,Buffet,Bellandur
3736,3736,No,Yes,4,64,Bar,2200,Drinks & nightlife,Basavanagudi
4146,4146,Yes,Yes,4,3020,Casual Dining,1000,Delivery,Bellandur
853,853,No,No,5,0,Quick Bites,160,Dine-out,Banashankari
1982,1982,Yes,No,4,101,Casual Dining,500,Dine-out,Bannerghatta Road
2774,2774,Yes,No,4,90,Casual Dining,500,Delivery,Basavanagudi
1166,1166,Yes,No,4,347,Casual Dining,600,Delivery,Bannerghatta Road
971,971,Yes,No,4,181,Food Court,600,Delivery,Bannerghatta Road
2701,2701,Yes,No,4,27,Dessert Parlor,250,Delivery,Basavanagudi
4495,4495,No,No,5,0,Dessert Parlor,200,Desserts,Bellandur
3847,3847,Yes,No,4,567,Casual Dining,550,Delivery,Bellandur
2368,2368,No,No,4,16,Quick Bites,300,Dine-out,Bannerghatta Road
4115,4115,Yes,No,3,127,Quick Bites,400,Delivery,Bellandur
4131,4131,Yes,Yes,4,7193,Other Rest Type,1400,Delivery,Bellandur
2950,2950,Yes,No,3,247,Casual Dining,500,Delivery,Basavanagudi
524,524,No,No,5,0,Bakery,300,Desserts,Banashankari
2455,2455,Yes,No,4,207,Quick Bites,300,Dine-out,Bannerghatta Road
1841,1841,Yes,No,4,677,Other Rest Type,500,Desserts,Bannerghatta Road
537,537,Yes,No,4,219,Cafe,600,Desserts,Banashankari
2806,2806,Yes,No,4,35,Quick Bites,300,Delivery,Basavanagudi
4341,4341,No,No,5,0,Mess,200,Delivery,Bellandur
3175,3175,Yes,No,3,4,Quick Bites,100,Delivery,Basavanagudi
784,784,No,No,4,133,Casual Dining,650,Dine-out,Banashankari
4057,4057,Yes,No,4,228,Dessert Parlor,500,Delivery,Bellandur
1409,1409,Yes,No,3,140,Casual Dining,600,Delivery,Bannerghatta Road
2537,2537,No,No,3,4,Cafe,500,Cafes,Basavanagudi
154,154,No,No,5,0,Quick Bites,100,Delivery,Banashankari
3009,3009,Yes,No,4,179,Casual Dining,600,Delivery,Basavanagudi
1686,1686,Yes,No,5,0,Delivery,500,Delivery,Bannerghatta Road
2901,2901,Yes,No,5,0,Beverage Shop,200,Delivery,Basavanagudi
4948,4948,Yes,Yes,4,3061,"Casual Dining, Bar",1500,Drinks & nightlife,Bellandur
3863,3863,Yes,No,3,380,Quick Bites,450,Delivery,Bellandur
2733,2733,Yes,No,4,9,Quick Bites,200,Delivery,Basavanagudi
1895,1895,No,No,5,0,Delivery,300,Desserts,Bannerghatta Road
569,569,No,No,4,244,Casual Dining,800,Dine-out,Banashankari
1816,1816,Yes,No,3,28,"Takeaway, Delivery",400,Delivery,Bannerghatta Road
2065,2065,Yes,No,4,188,Dessert Parlor,400,Dine-out,Bannerghatta Road
127,127,No,No,3,8,Delivery,100,Delivery,Banashankari
3394,3394,No,No,4,65,Quick Bites,200,Dine-out,Basavanagudi
3327,3327,No,No,5,0,Casual Dining,450,Dine-out,Basavanagudi
4985,4985,No,Yes,4,148,Fine Dining,2800,Buffet,Brigade Road
2975,2975,No,No,4,15,"Bakery, Quick Bites",400,Delivery,Basavanagudi
980,980,Yes,No,4,9,"Takeaway, Delivery",400,Delivery,Bannerghatta Road
2300,2300,Yes,No,4,407,Casual Dining,500,Dine-out,Bannerghatta Road
190,190,Yes,No,4,160,Quick Bites,300,Delivery,Banashankari
1139,1139,Yes,No,4,166,Delivery,750,Delivery,Bannerghatta Road
699,699,Yes,No,3,7,Quick Bites,250,Dine-out,Banashankari
4852,4852,No,No,4,237,Bar,1000,Dine-out,Bellandur
606,606,Yes,No,4,179,Casual Dining,600,Dine-out,Banashankari
4276,4276,Yes,No,4,356,Delivery,500,Delivery,Bellandur
301,301,Yes,No,4,84,Quick Bites,250,Delivery,Banashankari
3420,3420,No,No,3,9,Quick Bites,300,Dine-out,Basavanagudi
4819,4819,No,Yes,4,237,Fine Dining,2000,Dine-out,Bellandur
1060,1060,Yes,No,4,205,Delivery,450,Delivery,Bannerghatta Road
2565,2565,Yes,No,4,58,Quick Bites,150,Delivery,Basavanagudi
4993,4993,No,No,4,1022,Casual Dining,500,Buffet,Brigade Road
1069,1069,Yes,Yes,4,2166,"Pub, Casual Dining",1200,Delivery,Bannerghatta Road
2524,2524,Yes,No,4,144,Cafe,700,Cafes,Basavanagudi
2205,2205,No,No,5,0,Quick Bites,350,Dine-out,Bannerghatta Road
1243,1243,Yes,No,5,0,Quick Bites,400,Delivery,Bannerghatta Road
16,16,Yes,No,4,133,Cafe,800,Cafes,Banashankari
3120,3120,No,No,5,0,Quick Bites,250,Delivery,Basavanagudi
4642,4642,Yes,No,5,0,Quick Bites,300,Dine-out,Bellandur
815,815,No,No,3,6,Quick Bites,300,Dine-out,Banashankari
3067,3067,Yes,No,3,19,Quick Bites,200,Delivery,Basavanagudi
4783,4783,No,No,5,0,Quick Bites,300,Dine-out,Bellandur
959,959,Yes,No,5,0,Quick Bites,200,Delivery,Bannerghatta Road
225,225,Yes,No,4,16,Casual Dining,400,Delivery,Banashankari
3354,3354,Yes,No,4,93,Quick Bites,200,Dine-out,Basavanagudi
2485,2485,No,Yes,4,2303,Casual Dining,950,Buffet,Basavanagudi
562,562,No,No,4,868,Pub,1200,Dine-out,Banashankari
3436,3436,Yes,No,4,18,Quick Bites,300,Dine-out,Basavanagudi
1693,1693,Yes,No,5,0,Quick Bites,200,Delivery,Bannerghatta Road
1045,1045,Yes,No,4,320,Casual Dining,650,Delivery,Bannerghatta Road
3446,3446,No,Yes,4,2359,Casual Dining,950,Dine-out,Basavanagudi
4565,4565,Yes,No,3,692,Casual Dining,600,Dine-out,Bellandur
954,954,Yes,No,4,464,Quick Bites,300,Delivery,Bannerghatta Road
4984,4984,Yes,Yes,4,1105,"Casual Dining, Bar",1200,Buffet,Brigade Road
2735,2735,Yes,No,4,61,Beverage Shop,150,Delivery,Basavanagudi
4902,4902,Yes,No,3,4,Quick Bites,150,Dine-out,Bellandur
4735,4735,Yes,No,4,22,Quick Bites,350,Dine-out,Bellandur
4822,4822,Yes,Yes,5,125,Casual Dining,700,Dine-out,Bellandur
1218,1218,Yes,No,4,99,Quick Bites,300,Delivery,Bannerghatta Road
1527,1527,No,No,4,18,Quick Bites,300,Delivery,Bannerghatta Road
3987,3987,Yes,No,4,48,Quick Bites,300,Delivery,Bellandur
1300,1300,Yes,No,3,7,Other Rest Type,300,Delivery,Bannerghatta Road
4890,4890,Yes,No,3,4,Quick Bites,300,Dine-out,Bellandur
160,160,Yes,No,3,12,"Takeaway, Delivery",300,Delivery,Banashankari
4067,4067,Yes,No,3,9,Quick Bites,200,Delivery,Bellandur
956,956,Yes,No,4,518,Casual Dining,400,Delivery,Bannerghatta Road
3791,3791,No,No,3,6,Cafe,500,Cafes,Bellandur
3234,3234,Yes,No,4,228,Dessert Parlor,500,Desserts,Basavanagudi
2869,2869,Yes,No,4,316,Quick Bites,100,Delivery,Basavanagudi
3777,3777,Yes,No,4,107,Cafe,400,Cafes,Bellandur
4433,4433,No,No,3,5,Dessert Parlor,200,Delivery,Bellandur
2961,2961,Yes,No,3,58,Cafe,400,Delivery,Basavanagudi
2200,2200,No,No,5,0,Quick Bites,400,Dine-out,Bannerghatta Road
98,98,No,No,4,65,Quick Bites,300,Delivery,Banashankari
2557,2557,Yes,No,4,176,Quick Bites,600,Delivery,Basavanagudi
3183,3183,No,No,4,48,Bakery,200,Desserts,Basavanagudi
253,253,Yes,No,4,185,Quick Bites,200,Delivery,Banashankari
3923,3923,Yes,No,4,18,Dessert Parlor,200,Delivery,Bellandur
4199,4199,Yes,No,5,0,"Bar, Casual Dining",700,Delivery,Bellandur
1445,1445,No,No,4,164,Bakery,250,Delivery,Bannerghatta Road
1648,1648,Yes,No,5,0,Quick Bites,400,Delivery,Bannerghatta Road
4682,4682,Yes,No,4,75,Other Rest Type,500,Dine-out,Bellandur
4723,4723,No,No,3,43,Quick Bites,500,Dine-out,Bellandur
3991,3991,Yes,No,4,160,Casual Dining,500,Delivery,Bellandur
1696,1696,Yes,No,4,952,Casual Dining,400,Delivery,Bannerghatta Road
3191,3191,No,No,4,8,Bakery,250,Desserts,Basavanagudi
4499,4499,Yes,No,4,74,Other Rest Type,600,Desserts,Bellandur
1154,1154,Yes,No,4,827,Casual Dining,500,Delivery,Bannerghatta Road
2255,2255,Yes,Yes,4,1028,"Casual Dining, Bar",1100,Dine-out,Bannerghatta Road
1682,1682,No,Yes,4,1187,Other Rest Type,1200,Delivery,Bannerghatta Road
3170,3170,Yes,No,5,0,Delivery,600,Delivery,Basavanagudi
2056,2056,Yes,No,4,256,Quick Bites,500,Dine-out,Bannerghatta Road
4090,4090,Yes,No,3,89,Quick Bites,350,Delivery,Bellandur
3108,3108,No,No,4,15,Quick Bites,300,Delivery,Basavanagudi
4548,4548,No,Yes,4,271,Casual Dining,2000,Dine-out,Bellandur
3723,3723,No,No,4,22,Quick Bites,300,Dine-out,Basavanagudi
2049,2049,Yes,No,3,13,Casual Dining,600,Dine-out,Bannerghatta Road
3643,3643,Yes,No,3,62,Other Rest Type,650,Dine-out,Basavanagudi
4926,4926,No,No,3,108,Casual Dining,800,Dine-out,Bellandur
623,623,No,No,5,0,Quick Bites,350,Dine-out,Banashankari
262,262,Yes,No,4,89,Quick Bites,200,Delivery,Banashankari
3369,3369,Yes,No,4,75,Dessert Parlor,400,Dine-out,Basavanagudi
4061,4061,Yes,Yes,4,889,Casual Dining,1400,Delivery,Bellandur
1802,1802,Yes,No,4,10,Quick Bites,150,Delivery,Bannerghatta Road
4736,4736,No,No,5,0,Quick Bites,500,Dine-out,Bellandur
4991,4991,No,No,4,687,Fine Dining,3000,Buffet,Brigade Road
2385,2385,Yes,No,5,0,Quick Bites,400,Dine-out,Bannerghatta Road
1959,1959,Yes,Yes,4,225,Casual Dining,700,Dine-out,Bannerghatta Road
2976,2976,No,No,3,4,Quick Bites,400,Delivery,Basavanagudi
488,488,Yes,No,3,13,Cafe,400,Delivery,Banashankari
1843,1843,Yes,No,4,99,Dessert Parlor,400,Desserts,Bannerghatta Road
1734,1734,No,No,5,0,Quick Bites,150,Delivery,Bannerghatta Road
2911,2911,Yes,No,5,0,Delivery,800,Delivery,Basavanagudi
3219,3219,No,No,5,0,Bakery,650,Desserts,Basavanagudi
146,146,No,No,3,98,Bar,800,Delivery,Banashankari
1986,1986,No,No,4,19,Cafe,900,Dine-out,Bannerghatta Road
1369,1369,Yes,No,4,23,"Bakery, Quick Bites",450,Delivery,Bannerghatta Road
2811,2811,Yes,No,4,17,Quick Bites,150,Delivery,Basavanagudi
659,659,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
1794,1794,Yes,No,3,7,"Takeaway, Delivery",200,Delivery,Bannerghatta Road
2511,2511,No,No,4,707,Cafe,850,Cafes,Basavanagudi
3397,3397,No,No,5,0,Quick Bites,100,Dine-out,Basavanagudi
4282,4282,No,No,5,0,Delivery,400,Delivery,Bellandur
1147,1147,Yes,No,5,0,Dessert Parlor,300,Delivery,Bannerghatta Road
3272,3272,No,No,5,0,Delivery,500,Desserts,Basavanagudi
608,608,No,No,3,6,Casual Dining,500,Dine-out,Banashankari
3582,3582,Yes,No,4,90,Casual Dining,500,Dine-out,Basavanagudi
1930,1930,Yes,No,4,59,Beverage Shop,400,Desserts,Bannerghatta Road
197,197,Yes,No,3,14,Quick Bites,300,Delivery,Banashankari
2931,2931,Yes,No,4,286,Casual Dining,600,Delivery,Basavanagudi
2327,2327,No,No,5,0,Quick Bites,300,Dine-out,Bannerghatta Road
4389,4389,Yes,No,5,0,Delivery,300,Delivery,Bellandur
766,766,No,No,4,725,Quick Bites,350,Dine-out,Banashankari
4496,4496,Yes,No,4,72,Other Rest Type,300,Desserts,Bellandur
4218,4218,Yes,No,3,106,Casual Dining,500,Delivery,Bellandur
3255,3255,No,No,4,15,Quick Bites,100,Desserts,Basavanagudi
202,202,Yes,No,4,27,Dessert Parlor,250,Delivery,Banashankari
3510,3510,Yes,No,4,105,Casual Dining,700,Dine-out,Basavanagudi
1733,1733,No,No,5,0,Quick Bites,250,Delivery,Bannerghatta Road
2777,2777,Yes,Yes,4,442,"Pub, Casual Dining",1200,Delivery,Basavanagudi
1707,1707,No,No,3,60,Casual Dining,400,Delivery,Bannerghatta Road
3474,3474,Yes,Yes,4,2115,Casual Dining,800,Dine-out,Basavanagudi
854,854,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
4737,4737,No,No,4,23,Other Rest Type,400,Dine-out,Bellandur
4097,4097,Yes,No,5,0,Dessert Parlor,150,Delivery,Bellandur
2160,2160,No,No,3,4,Quick Bites,350,Dine-out,Bannerghatta Road
698,698,No,No,4,65,Quick Bites,300,Dine-out,Banashankari
4946,4946,Yes,No,5,1193,"Bar, Casual Dining",1500,Drinks & nightlife,Bellandur
2999,2999,Yes,Yes,4,2339,Casual Dining,1500,Delivery,Basavanagudi
3696,3696,No,No,3,10,Quick Bites,250,Dine-out,Basavanagudi
1636,1636,No,No,5,0,Quick Bites,350,Delivery,Bannerghatta Road
3457,3457,Yes,Yes,4,682,"Casual Dining, Bar",1000,Dine-out,Basavanagudi
3581,3581,No,No,4,22,Quick Bites,500,Dine-out,Basavanagudi
1291,1291,Yes,No,3,6,Quick Bites,200,Delivery,Bannerghatta Road
4659,4659,Yes,No,4,50,Casual Dining,500,Dine-out,Bellandur
1853,1853,No,No,3,6,Bakery,100,Desserts,Bannerghatta Road
3763,3763,Yes,Yes,4,4099,"Casual Dining, Bar",1400,Buffet,Bellandur
3304,3304,No,No,4,133,Casual Dining,650,Dine-out,Basavanagudi
4931,4931,No,No,5,0,Other Rest Type,300,Dine-out,Bellandur
3743,3743,No,Yes,4,235,Casual Dining,1000,Drinks & nightlife,Basavanagudi
3445,3445,Yes,Yes,4,1903,Casual Dining,1200,Dine-out,Basavanagudi
1998,1998,Yes,No,4,10,Casual Dining,400,Dine-out,Bannerghatta Road
663,663,Yes,No,4,136,Quick Bites,600,Dine-out,Banashankari
4779,4779,No,No,3,5,Quick Bites,400,Dine-out,Bellandur
3748,3748,No,Yes,4,271,Casual Dining,2000,Buffet,Bellandur
4413,4413,No,No,4,33,Other Rest Type,800,Delivery,Bellandur
4744,4744,Yes,No,3,19,Quick Bites,300,Dine-out,Bellandur
709,709,Yes,No,4,441,Quick Bites,400,Dine-out,Banashankari
1282,1282,Yes,No,4,203,Other Rest Type,500,Delivery,Bannerghatta Road
2675,2675,Yes,No,4,33,Quick Bites,350,Delivery,Basavanagudi
4029,4029,Yes,No,4,65,Sweet Shop,200,Delivery,Bellandur
1306,1306,Yes,No,5,0,Dessert Parlor,80,Delivery,Bannerghatta Road
2237,2237,No,No,5,0,Food Court,300,Dine-out,Bannerghatta Road
3302,3302,Yes,No,3,5,"Casual Dining, Bar",800,Dine-out,Basavanagudi
2038,2038,No,No,5,0,Casual Dining,800,Dine-out,Bannerghatta Road
1529,1529,No,No,4,93,"Takeaway, Delivery",800,Delivery,Bannerghatta Road
1663,1663,No,No,5,0,Casual Dining,800,Delivery,Bannerghatta Road
4933,4933,No,No,5,0,Casual Dining,600,Dine-out,Bellandur
4952,4952,No,No,4,237,Bar,1000,Drinks & nightlife,Bellandur
3627,3627,No,No,3,12,Casual Dining,400,Dine-out,Basavanagudi
2693,2693,Yes,No,4,289,Quick Bites,400,Delivery,Basavanagudi
3060,3060,Yes,No,3,25,Quick Bites,300,Delivery,Basavanagudi
1597,1597,No,No,5,0,Quick Bites,400,Delivery,Bannerghatta Road
2729,2729,Yes,No,4,73,Bakery,300,Delivery,Basavanagudi
2625,2625,Yes,Yes,4,2115,Casual Dining,800,Delivery,Basavanagudi
3157,3157,Yes,No,5,0,Delivery,500,Delivery,Basavanagudi
3314,3314,Yes,No,3,97,Casual Dining,400,Dine-out,Basavanagudi
1722,1722,No,No,4,28,Casual Dining,500,Delivery,Bannerghatta Road
1059,1059,Yes,No,3,353,Quick Bites,400,Delivery,Bannerghatta Road
4636,4636,No,No,5,0,Casual Dining,700,Dine-out,Bellandur
3242,3242,Yes,No,4,918,Other Rest Type,800,Desserts,Basavanagudi
1678,1678,Yes,No,4,24,"Takeaway, Delivery",400,Delivery,Bannerghatta Road
1757,1757,No,No,4,13,Beverage Shop,200,Delivery,Bannerghatta Road
4191,4191,Yes,No,4,35,Other Rest Type,200,Delivery,Bellandur
563,563,Yes,No,4,324,Cafe,700,Dine-out,Banashankari
2790,2790,Yes,Yes,5,1872,Cafe,900,Delivery,Basavanagudi
863,863,Yes,Yes,4,2487,Pub,900,Buffet,Bannerghatta Road
1484,1484,Yes,No,3,7,"Takeaway, Delivery",300,Delivery,Bannerghatta Road
206,206,Yes,No,3,247,Casual Dining,500,Delivery,Banashankari
4488,4488,No,No,4,128,"Bakery, Quick Bites",600,Desserts,Bellandur
870,870,No,Yes,4,1234,Casual Dining,800,Buffet,Bannerghatta Road
4493,4493,No,No,4,36,Bakery,400,Desserts,Bellandur
502,502,Yes,No,4,116,Dessert Parlor,400,Desserts,Banashankari
1028,1028,Yes,No,4,292,Casual Dining,700,Delivery,Bannerghatta Road
3840,3840,Yes,No,4,36,Quick Bites,400,Delivery,Bellandur
2690,2690,Yes,No,4,195,Casual Dining,800,Delivery,Basavanagudi
1570,1570,No,No,2,90,Casual Dining,750,Delivery,Bannerghatta Road
2773,2773,Yes,No,3,45,Casual Dining,800,Delivery,Basavanagudi
2731,2731,Yes,No,4,14,Quick Bites,100,Delivery,Basavanagudi
804,804,Yes,No,4,132,Quick Bites,200,Dine-out,Banashankari
3645,3645,No,No,4,64,Quick Bites,250,Dine-out,Basavanagudi
2454,2454,Yes,No,5,0,Quick Bites,300,Dine-out,Bannerghatta Road
4598,4598,No,No,5,0,Mess,300,Dine-out,Bellandur
3104,3104,No,No,4,14,Sweet Shop,200,Delivery,Basavanagudi
4875,4875,No,Yes,4,52,Lounge,1900,Dine-out,Bellandur
200,200,Yes,No,4,693,Casual Dining,750,Delivery,Banashankari
3099,3099,No,No,4,22,Quick Bites,500,Delivery,Basavanagudi
2278,2278,No,No,4,115,Quick Bites,350,Dine-out,Bannerghatta Road
3561,3561,No,No,4,52,Quick Bites,100,Dine-out,Basavanagudi
4474,4474,Yes,No,4,1233,Casual Dining,500,Desserts,Bellandur
4514,4514,Yes,No,3,8,Bakery,250,Desserts,Bellandur
391,391,Yes,No,4,67,Casual Dining,700,Delivery,Banashankari
1495,1495,No,No,5,0,Food Court,500,Delivery,Bannerghatta Road
2695,2695,Yes,No,5,0,Quick Bites,200,Delivery,Basavanagudi
2027,2027,No,No,5,0,Casual Dining,600,Dine-out,Bannerghatta Road
2568,2568,Yes,No,4,504,Cafe,550,Delivery,Basavanagudi
64,64,No,No,4,78,Other Rest Type,150,Delivery,Banashankari
3884,3884,Yes,No,4,69,Quick Bites,200,Delivery,Bellandur
2062,2062,Yes,No,4,120,Quick Bites,300,Dine-out,Bannerghatta Road
492,492,Yes,No,3,6,Delivery,200,Delivery,Banashankari
379,379,Yes,No,4,10,Quick Bites,200,Delivery,Banashankari
4859,4859,Yes,No,3,97,Quick Bites,250,Dine-out,Bellandur
3993,3993,Yes,No,4,18,Other Rest Type,300,Delivery,Bellandur
4887,4887,No,No,4,23,Beverage Shop,300,Dine-out,Bellandur
1076,1076,Yes,Yes,4,500,Casual Dining,1000,Delivery,Bannerghatta Road
878,878,No,No,3,43,Casual Dining,1000,Buffet,Bannerghatta Road
337,337,Yes,No,3,11,Bar,800,Delivery,Banashankari
1016,1016,Yes,No,4,55,Quick Bites,300,Delivery,Bannerghatta Road
1275,1275,Yes,No,3,4,Delivery,200,Delivery,Bannerghatta Road
3798,3798,Yes,No,4,94,Cafe,700,Cafes,Bellandur
4551,4551,Yes,Yes,4,3020,Casual Dining,1000,Dine-out,Bellandur
3342,3342,Yes,No,4,64,Quick Bites,500,Dine-out,Basavanagudi
4911,4911,No,No,5,0,Quick Bites,500,Dine-out,Bellandur
995,995,Yes,No,4,117,Casual Dining,500,Delivery,Bannerghatta Road
1981,1981,Yes,No,3,425,Casual Dining,400,Dine-out,Bannerghatta Road
4297,4297,No,No,5,0,Delivery,400,Delivery,Bellandur
161,161,Yes,No,3,12,Quick Bites,300,Delivery,Banashankari
4798,4798,Yes,No,3,12,Quick Bites,500,Dine-out,Bellandur
1500,1500,No,No,3,16,Quick Bites,300,Delivery,Bannerghatta Road
3843,3843,Yes,No,4,132,Quick Bites,300,Delivery,Bellandur
2613,2613,Yes,Yes,4,364,Casual Dining,1200,Delivery,Basavanagudi
3461,3461,Yes,No,4,5060,Casual Dining,750,Dine-out,Basavanagudi
1021,1021,Yes,No,4,9,Quick Bites,250,Delivery,Bannerghatta Road
3073,3073,Yes,No,5,0,Sweet Shop,200,Delivery,Basavanagudi
3943,3943,Yes,No,4,103,Quick Bites,800,Delivery,Bellandur
1585,1585,No,No,5,0,Quick Bites,200,Delivery,Bannerghatta Road
1955,1955,Yes,No,4,31,Casual Dining,800,Dine-out,Bannerghatta Road
3152,3152,No,No,3,4,Other Rest Type,400,Delivery,Basavanagudi
34,34,Yes,No,4,415,Quick Bites,500,Delivery,Banashankari
4014,4014,Yes,No,4,17,Delivery,600,Delivery,Bellandur
775,775,Yes,No,4,101,Quick Bites,150,Dine-out,Banashankari
2556,2556,Yes,No,4,540,Casual Dining,650,Delivery,Basavanagudi
1478,1478,Yes,No,4,16,Quick Bites,300,Delivery,Bannerghatta Road
1363,1363,Yes,No,5,0,Quick Bites,600,Delivery,Bannerghatta Road
2612,2612,Yes,No,4,1647,Casual Dining,600,Delivery,Basavanagudi
2824,2824,Yes,No,4,247,Cafe,400,Delivery,Basavanagudi
2041,2041,Yes,No,3,116,Casual Dining,400,Dine-out,Bannerghatta Road
241,241,No,No,4,15,"Bakery, Quick Bites",400,Delivery,Banashankari
2061,2061,No,No,4,315,Quick Bites,500,Dine-out,Bannerghatta Road
2363,2363,No,No,5,0,Quick Bites,300,Dine-out,Bannerghatta Road
600,600,No,No,5,0,Casual Dining,500,Dine-out,Banashankari
2435,2435,Yes,No,4,12,Quick Bites,300,Dine-out,Bannerghatta Road
2888,2888,No,No,4,48,Bakery,200,Delivery,Basavanagudi
646,646,Yes,No,4,61,Quick Bites,300,Dine-out,Banashankari
3890,3890,Yes,No,4,432,Delivery,450,Delivery,Bellandur
3556,3556,Yes,No,3,6,Quick Bites,500,Dine-out,Basavanagudi
3202,3202,No,No,5,0,Bakery,300,Desserts,Basavanagudi
1528,1528,No,No,3,14,Quick Bites,550,Delivery,Bannerghatta Road
1267,1267,Yes,No,5,0,Delivery,500,Delivery,Bannerghatta Road
1899,1899,Yes,No,5,0,Dessert Parlor,150,Desserts,Bannerghatta Road
4658,4658,No,No,4,46,Other Rest Type,2000,Dine-out,Bellandur
3005,3005,Yes,Yes,4,815,Casual Dining,900,Delivery,Basavanagudi
2734,2734,Yes,No,4,53,Quick Bites,250,Delivery,Basavanagudi
189,189,Yes,No,4,25,Quick Bites,150,Delivery,Banashankari
1806,1806,Yes,No,3,39,Quick Bites,400,Delivery,Bannerghatta Road
975,975,Yes,No,3,159,Quick Bites,750,Delivery,Bannerghatta Road
2747,2747,Yes,Yes,4,150,Cafe,600,Delivery,Basavanagudi
2047,2047,Yes,No,3,114,Casual Dining,1000,Dine-out,Bannerghatta Road
2558,2558,Yes,No,4,23,Quick Bites,150,Delivery,Basavanagudi
1082,1082,Yes,No,4,100,Quick Bites,200,Delivery,Bannerghatta Road
474,474,Yes,No,4,918,Other Rest Type,800,Delivery,Banashankari
2904,2904,Yes,No,4,34,Dessert Parlor,300,Delivery,Basavanagudi
4843,4843,No,No,4,111,Casual Dining,600,Dine-out,Bellandur
